TMIW,3,
RIDE SUMMARY,
Total Time,3601,Seconds,
Total Distance,10644.0,M,
Device Name,KayakPro B6081290,
Device ID,E0:FB:B6:08:12:90,
Start Time,1647172696238,
End Time,1647176300134,
CAL,1,
Uploaded,false,
Strava ID,0,
Four CC,KPro,
Sport,Kayaking,
Power Factor,1.0,
Calorie Factor,1.0,
HR Calorie Factor,1.0,
HRM Calorie Factor,1.0,
HRM ID,F0:13:C3:B1:8C:ED,
HR Based Calories,false,
Time Zone,Europe/Budapest,
SUUNTO Uploaded,false,
SUUNTO Blob Url,,
SUUNTO Workout Url,,
SUUNTO Upload Id,,
Under Armour Uploaded,false,
Under Armour Workout Id,0,
Training Peaks Uploaded,false,
training_peaks_athlete_id,0,
training_peaks_workout_id,0,
Moving Time,3603890,

RIDE DATA
Power,RPM,HR,DISTANCE,TIME_STAMP,ELAPSED,SPEED,CAL,
108,82,154,8525.00,1647175577951,2879,10.71,1,
106,82,154,8527.00,1647175578489,2880,10.65,1,
106,81,153,8528.00,1647175579132,2880,10.65,1,
103,81,153,8531.00,1647175579836,2881,10.53,1,
103,81,153,8533.00,1647175580376,2882,10.53,1,
103,80,151,8534.00,1647175581015,2882,10.53,1,
104,80,151,8536.00,1647175581730,2883,10.59,1,
105,79,151,8538.00,1647175582263,2883,10.59,1,
106,79,150,8540.00,1647175582922,2884,10.65,1,
108,79,150,8542.00,1647175583618,2885,10.71,1,
108,79,150,8544.00,1647175584428,2885,10.71,1,
109,80,150,8546.00,1647175584967,2886,10.71,1,
108,80,151,8548.00,1647175585619,2887,10.71,1,
108,80,151,8551.00,1647175586326,2888,10.71,1,
109,79,151,8552.00,1647175586966,2888,10.71,1,
109,79,151,8554.00,1647175587668,2889,10.71,1,
108,78,152,8556.00,1647175588286,2889,10.71,1,
105,78,152,8558.00,1647175589295,2890,10.59,1,
108,78,154,8561.00,1647175590090,2891,10.71,1,
106,79,154,8563.00,1647175590640,2892,10.65,1,
106,79,154,8565.00,1647175591173,2892,10.65,1,
109,79,154,8566.00,1647175591990,2893,10.71,1,
109,79,154,8568.00,1647175592534,2894,10.71,1,
111,79,153,8571.00,1647175593327,2894,10.78,1,
111,79,153,8573.00,1647175593886,2895,10.78,1,
112,80,153,8574.00,1647175594419,2896,10.84,1,
112,80,154,8576.00,1647175595056,2896,10.84,1,
109,80,154,8578.00,1647175595773,2897,10.71,1,
110,79,154,8580.00,1647175596310,2898,10.78,1,
109,79,155,8582.00,1647175597186,2898,10.71,1,
109,79,155,8585.00,1647175597931,2899,10.71,1,
109,79,155,8586.00,1647175598466,2900,10.71,1,
110,79,158,8588.00,1647175599127,2900,10.78,1,
111,79,158,8591.00,1647175599816,2901,10.78,1,
110,79,158,8592.00,1647175600347,2902,10.78,1,
110,79,158,8594.00,1647175600937,2902,10.78,1,
108,78,158,8596.00,1647175601701,2903,10.71,1,
110,78,158,8597.00,1647175602241,2903,10.78,1,
108,78,157,8600.00,1647175603057,2904,10.71,1,
108,79,157,8602.00,1647175603857,2905,10.71,1,
106,78,157,8604.00,1647175604401,2906,10.65,1,
108,79,157,8606.00,1647175605030,2906,10.71,1,
108,79,157,8608.00,1647175605752,2907,10.71,1,
106,79,159,8610.00,1647175606295,2908,10.65,1,
106,80,159,8611.00,1647175606830,2908,10.65,1,
108,79,159,8613.00,1647175607382,2909,10.71,1,
111,79,160,8614.00,1647175608050,2909,10.78,1,
111,80,160,8617.00,1647175608727,2910,10.78,1,
111,80,160,8618.00,1647175609272,2910,10.78,1,
112,80,160,8620.00,1647175609931,2911,10.84,1,
110,80,160,8623.00,1647175610627,2912,10.78,1,
109,80,159,8624.00,1647175611160,2912,10.71,1,
108,80,159,8626.00,1647175611692,2913,10.71,1,
108,80,159,8627.00,1647175612231,2913,10.71,1,
110,79,159,8629.00,1647175612917,2914,10.78,1,
110,80,159,8632.00,1647175613592,2915,10.78,1,
112,80,159,8633.00,1647175614127,2915,10.84,1,
110,80,159,8635.00,1647175614658,2916,10.78,1,
110,80,159,8636.00,1647175615297,2916,10.78,1,
110,80,159,8638.00,1647175616016,2917,10.78,1,
109,80,159,8641.00,1647175616559,2918,10.71,1,
108,79,157,8642.00,1647175617196,2918,10.71,1,
104,79,157,8644.00,1647175617909,2919,10.59,1,
102,80,157,8646.00,1647175618439,2920,10.53,1,
102,80,157,8647.00,1647175618998,2920,10.53,1,
101,80,157,8649.00,1647175619533,2921,10.47,1,
105,81,155,8651.00,1647175620206,2921,10.59,1,
108,81,155,8653.00,1647175620883,2922,10.71,1,
108,81,155,8654.00,1647175621423,2922,10.71,1,
108,82,150,8656.00,1647175622088,2923,10.71,1,
109,81,150,8658.00,1647175622773,2924,10.71,1,
110,81,150,8661.00,1647175623304,2925,10.78,1,
109,80,146,8662.00,1647175623970,2925,10.71,1,
106,79,146,8664.00,1647175624657,2926,10.65,1,
104,79,146,8666.00,1647175625192,2926,10.59,1,
104,79,146,8667.00,1647175625727,2927,10.59,1,
106,79,148,8669.00,1647175626555,2927,10.65,1,
105,78,148,8672.00,1647175627089,2928,10.59,1,
106,79,148,8673.00,1647175627626,2929,10.65,1,
104,79,151,8675.00,1647175628270,2929,10.59,1,
105,79,151,8677.00,1647175628983,2930,10.59,1,
105,78,151,8678.00,1647175629514,2931,10.59,1,
103,78,152,8680.00,1647175630174,2931,10.53,1,
104,79,152,8683.00,1647175630869,2932,10.59,1,
105,79,152,8684.00,1647175631410,2933,10.59,1,
108,79,152,8686.00,1647175632041,2933,10.71,1,
110,79,152,8688.00,1647175632756,2934,10.78,1,
110,80,152,8690.00,1647175633297,2935,10.78,1,
110,81,154,8692.00,1647175634019,2935,10.78,1,
110,80,154,8694.00,1647175634638,2936,10.78,1,
111,80,154,8695.00,1647175635190,2936,10.78,1,
111,80,155,8697.00,1647175635912,2937,10.78,1,
111,79,155,8700.00,1647175636542,2938,10.78,1,
110,80,155,8701.00,1647175637075,2938,10.78,1,
110,80,155,8703.00,1647175637615,2939,10.78,1,
108,79,154,8704.00,1647175638225,2939,10.71,1,
106,79,154,8706.00,1647175638965,2940,10.65,1,
106,79,154,8708.00,1647175639511,2941,10.65,1,
104,79,152,8710.00,1647175640177,2941,10.59,1,
105,78,152,8712.00,1647175640869,2942,10.59,1,
105,78,152,8714.00,1647175641398,2943,10.59,1,
106,78,150,8715.00,1647175642042,2943,10.65,1,
109,79,150,8717.00,1647175642748,2944,10.71,1,
110,79,150,8720.00,1647175643285,2945,10.78,1,
109,80,148,8721.00,1647175643943,2945,10.71,1,
108,80,148,8723.00,1647175644641,2946,10.71,1,
108,80,148,8725.00,1647175645175,2946,10.71,1,
106,79,148,8726.00,1647175645715,2947,10.65,1,
108,79,148,8728.00,1647175646359,2947,10.71,1,
110,79,148,8731.00,1647175647073,2948,10.78,1,
111,79,148,8732.00,1647175647613,2949,10.78,1,
111,80,148,8734.00,1647175648281,2949,10.78,1,
110,80,148,8736.00,1647175648962,2950,10.78,1,
108,80,148,8738.00,1647175649494,2951,10.71,1,
109,80,149,8740.00,1647175650133,2951,10.71,1,
108,79,149,8742.00,1647175650851,2952,10.71,1,
108,79,149,8744.00,1647175651385,2953,10.71,1,
108,79,150,8745.00,1647175652045,2953,10.71,1,
109,79,150,8747.00,1647175652735,2954,10.71,1,
110,79,152,8749.00,1647175653381,2954,10.78,1,
106,79,152,8752.00,1647175654084,2955,10.65,1,
109,79,152,8753.00,1647175654635,2956,10.71,1,
108,80,153,8755.00,1647175655170,2956,10.71,1,
108,80,153,8756.00,1647175655703,2957,10.71,1,
108,81,153,8758.00,1647175656237,2957,10.71,1,
108,81,153,8760.00,1647175657050,2958,10.71,1,
108,80,153,8762.00,1647175657603,2959,10.71,1,
105,79,151,8764.00,1647175658315,2959,10.59,1,
108,79,151,8766.00,1647175658952,2960,10.71,1,
108,80,151,8767.00,1647175659480,2961,10.71,1,
106,80,150,8769.00,1647175660104,2961,10.65,1,
106,80,150,8772.00,1647175661155,2962,10.65,1,
106,80,150,8775.00,1647175661921,2963,10.65,1,
106,80,150,8776.00,1647175662454,2964,10.65,1,
108,80,150,8778.00,1647175663122,2964,10.71,1,
108,80,150,8781.00,1647175663806,2965,10.71,1,
108,80,150,8782.00,1647175664346,2966,10.71,1,
108,80,152,8784.00,1647175664985,2966,10.71,1,
109,80,152,8786.00,1647175665697,2967,10.71,1,
109,80,152,8787.00,1647175666236,2967,10.71,1,
112,80,154,8789.00,1647175666985,2968,10.84,1,
106,80,154,8792.00,1647175667591,2969,10.65,1,
108,81,154,8793.00,1647175668125,2969,10.71,1,
109,82,154,8795.00,1647175668993,2970,10.71,1,
109,82,153,8798.00,1647175670365,2971,10.71,1,
108,81,153,8802.00,1647175671101,2972,10.71,1,
109,81,153,8804.00,1647175671625,2973,10.71,1,
109,81,153,8805.00,1647175672189,2973,10.71,1,
109,81,153,8807.00,1647175672716,2974,10.71,1,
109,81,153,8808.00,1647175673256,2974,10.71,1,
108,80,154,8810.00,1647175674005,2975,10.71,1,
105,80,154,8812.00,1647175674616,2976,10.59,1,
105,80,154,8814.00,1647175675147,2976,10.59,1,
109,80,155,8815.00,1647175676012,2977,10.71,1,
106,80,155,8818.00,1647175676783,2978,10.65,1,
104,80,155,8821.00,1647175677299,2979,10.59,1,
104,80,155,8821.00,1647175678122,2979,10.59,1,
105,80,155,8824.00,1647175678649,2980,10.59,1,
104,81,156,8826.00,1647175679241,2980,10.59,1,
104,80,156,8828.00,1647175680016,2981,10.59,1,
103,80,156,8830.00,1647175680547,2982,10.53,1,
104,79,156,8832.00,1647175681228,2982,10.59,1,
106,80,156,8834.00,1647175681901,2983,10.65,1,
106,80,156,8835.00,1647175682438,2984,10.65,1,
105,81,156,8837.00,1647175683090,2984,10.59,1,
106,81,156,8840.00,1647175683801,2985,10.65,1,
109,80,156,8841.00,1647175684326,2986,10.71,1,
109,80,156,8843.00,1647175684995,2986,10.71,1,
108,80,156,8845.00,1647175685678,2987,10.71,1,
108,80,156,8846.00,1647175686218,2987,10.71,1,
106,80,157,8848.00,1647175687052,2988,10.65,1,
108,80,157,8851.00,1647175687573,2989,10.71,1,
108,80,157,8852.00,1647175688107,2989,10.71,1,
108,80,157,8854.00,1647175688644,2990,10.71,1,
108,80,158,8855.00,1647175689310,2990,10.71,1,
105,80,158,8858.00,1647175690001,2991,10.59,1,
108,80,158,8859.00,1647175690538,2992,10.71,1,
108,80,160,8861.00,1647175691196,2992,10.71,1,
105,80,160,8863.00,1647175691891,2993,10.59,1,
105,81,160,8865.00,1647175692424,2994,10.59,1,
105,81,160,8866.00,1647175693084,2994,10.59,1,
106,81,160,8869.00,1647175693795,2995,10.65,1,
106,81,160,8871.00,1647175694319,2996,10.65,1,
106,80,160,8872.00,1647175694854,2996,10.65,1,
104,80,160,8874.00,1647175695397,2997,10.59,1,
104,80,160,8875.00,1647175696048,2997,10.59,1,
103,80,160,8877.00,1647175696748,2998,10.53,1,
101,79,160,8880.00,1647175697287,2999,10.47,1,
104,79,161,8881.00,1647175697968,2999,10.59,1,
103,79,161,8883.00,1647175698643,3000,10.53,1,
106,79,161,8885.00,1647175699174,3000,10.65,1,
106,80,161,8886.00,1647175699961,3001,10.65,1,
106,80,161,8888.00,1647175700535,3002,10.65,1,
106,80,161,8891.00,1647175701066,3002,10.65,1,
106,80,161,8892.00,1647175701608,3003,10.65,1,
108,79,163,8894.00,1647175702412,3003,10.71,1,
106,79,163,8896.00,1647175702964,3004,10.65,1,
106,80,163,8897.00,1647175703496,3005,10.65,1,
108,80,165,8900.00,1647175704153,3005,10.71,1,
108,80,165,8902.00,1647175704847,3006,10.71,1,
109,80,165,8903.00,1647175705385,3007,10.71,1,
109,80,166,8905.00,1647175706050,3007,10.71,1,
109,80,166,8907.00,1647175706738,3008,10.71,1,
109,80,166,8908.00,1647175707279,3008,10.71,1,
105,80,163,8911.00,1647175707950,3009,10.59,1,
104,80,163,8913.00,1647175708626,3010,10.59,1,
104,80,163,8914.00,1647175709172,3010,10.59,1,
105,79,163,8916.00,1647175709701,3011,10.59,1,
105,80,161,8917.00,1647175710353,3011,10.59,1,
109,80,161,8920.00,1647175711067,3012,10.71,1,
109,80,161,8922.00,1647175711599,3013,10.71,1,
108,81,160,8923.00,1647175712270,3013,10.71,1,
109,80,160,8925.00,1647175712951,3014,10.71,1,
109,80,160,8926.00,1647175713489,3014,10.71,1,
109,79,160,8928.00,1647175714155,3015,10.71,1,
109,79,160,8931.00,1647175714835,3016,10.71,1,
109,80,159,8933.00,1647175715510,3017,10.71,1,
106,78,159,8935.00,1647175716192,3017,10.65,1,
108,81,159,8936.00,1647175716722,3018,10.71,1,
105,83,160,8938.00,1647175717387,3018,10.59,1,
106,84,160,8941.00,1647175718086,3019,10.65,1,
105,85,160,8942.00,1647175718618,3020,10.59,1,
105,80,161,8944.00,1647175719289,3020,10.59,1,
106,80,161,8946.00,1647175719971,3021,10.65,1,
108,80,162,8948.00,1647175720647,3022,10.71,1,
108,80,162,8951.00,1647175721324,3023,10.71,1,
108,79,162,8952.00,1647175721990,3023,10.71,1,
108,80,162,8954.00,1647175722668,3024,10.71,1,
108,82,162,8955.00,1647175723208,3024,10.71,1,
106,82,160,8957.00,1647175723963,3025,10.65,1,
105,81,160,8960.00,1647175724559,3026,10.59,1,
105,80,160,8962.00,1647175725097,3026,10.59,1,
103,78,160,8963.00,1647175725624,3027,10.53,1,
102,78,159,8965.00,1647175726235,3027,10.53,1,
103,79,159,8967.00,1647175726991,3028,10.53,1,
103,80,159,8968.00,1647175727527,3029,10.53,1,
105,80,159,8970.00,1647175728176,3029,10.59,1,
105,80,159,8973.00,1647175728880,3030,10.59,1,
108,80,159,8974.00,1647175729416,3031,10.71,1,
108,79,158,8976.00,1647175730078,3031,10.71,1,
109,79,158,8978.00,1647175730768,3032,10.71,1,
108,79,158,8980.00,1647175731587,3033,10.71,1,
106,79,157,8982.00,1647175732266,3033,10.65,1,
105,79,157,8984.00,1647175732927,3034,10.59,1,
105,79,157,8986.00,1647175733601,3035,10.59,1,
108,78,157,8987.00,1647175734286,3035,10.71,1,
106,78,157,8990.00,1647175734828,3036,10.65,1,
104,79,157,8992.00,1647175735499,3037,10.59,1,
105,79,157,8994.00,1647175736172,3037,10.59,1,
108,79,157,8996.00,1647175736700,3038,10.71,1,
108,80,155,8997.00,1647175737365,3038,10.71,1,
106,80,155,9000.00,1647175738066,3039,10.65,1,
106,80,155,9001.00,1647175738599,3040,10.65,1,
105,79,155,9003.00,1647175739265,3040,10.59,1,
108,78,155,9005.00,1647175739950,3041,10.71,1,
109,78,155,9007.00,1647175740487,3042,10.71,1,
109,78,156,9008.00,1647175741156,3042,10.71,1,
109,78,156,9011.00,1647175741841,3043,10.71,1,
109,78,156,9013.00,1647175742380,3044,10.71,1,
109,78,158,9014.00,1647175743053,3044,10.71,1,
108,78,158,9016.00,1647175744003,3045,10.71,1,
106,79,158,9019.00,1647175744538,3046,10.65,1,
105,79,159,9021.00,1647175745199,3046,10.59,1,
108,78,159,9023.00,1647175745878,3047,10.71,1,
106,79,160,9024.00,1647175746522,3048,10.65,1,
109,78,160,9027.00,1647175747243,3048,10.71,1,
109,79,160,9028.00,1647175747772,3049,10.71,1,
108,79,160,9030.00,1647175748435,3050,10.71,1,
109,79,160,9033.00,1647175749134,3050,10.71,1,
109,79,160,9034.00,1647175749659,3051,10.71,1,
109,79,158,9036.00,1647175750312,3051,10.71,1,
109,79,158,9038.00,1647175751024,3052,10.71,1,
106,79,158,9040.00,1647175751555,3053,10.65,1,
106,79,157,9042.00,1647175752169,3053,10.65,1,
104,79,156,9044.00,1647175753215,3054,10.59,1,
105,79,156,9047.00,1647175753992,3055,10.59,1,
104,78,156,9048.00,1647175754528,3056,10.59,1,
106,78,156,9050.00,1647175755190,3056,10.65,1,
106,79,156,9053.00,1647175755881,3057,10.65,1,
108,79,156,9054.00,1647175756418,3058,10.71,1,
108,80,155,9056.00,1647175757095,3058,10.71,1,
104,80,155,9058.00,1647175757786,3059,10.59,1,
104,80,154,9060.00,1647175758306,3060,10.59,1,
103,79,154,9061.00,1647175758848,3060,10.53,1,
105,79,154,9063.00,1647175759390,3061,10.59,1,
105,78,154,9064.00,1647175760054,3061,10.59,1,
105,79,154,9067.00,1647175760740,3062,10.59,1,
106,79,154,9068.00,1647175761278,3062,10.65,1,
106,79,154,9070.00,1647175761939,3063,10.65,1,
108,79,154,9072.00,1647175762635,3064,10.71,1,
106,79,154,9074.00,1647175763442,3064,10.65,1,
105,79,154,9076.00,1647175763971,3065,10.59,1,
105,79,151,9078.00,1647175764787,3066,10.59,1,
103,79,151,9081.00,1647175765607,3067,10.53,1,
102,79,150,9083.00,1647175766412,3067,10.53,1,
103,79,150,9085.00,1647175766946,3068,10.53,1,
103,78,150,9086.00,1647175767610,3069,10.53,1,
104,78,150,9089.00,1647175768573,3070,10.59,1,
103,78,152,9091.00,1647175769244,3070,10.53,1,
104,78,152,9094.00,1647175769923,3071,10.59,1,
104,78,152,9095.00,1647175770457,3072,10.59,1,
103,78,153,9097.00,1647175771129,3072,10.53,1,
103,78,153,9099.00,1647175771807,3073,10.53,1,
102,78,153,9101.00,1647175772354,3074,10.53,1,
102,78,154,9102.00,1647175773042,3074,10.53,1,
106,78,154,9105.00,1647175773695,3075,10.65,1,
106,78,154,9106.00,1647175774516,3075,10.65,1,
105,79,154,9109.00,1647175775173,3076,10.59,1,
104,79,154,9111.00,1647175775857,3077,10.59,1,
103,79,154,9113.00,1647175776388,3078,10.53,1,
102,79,154,9114.00,1647175777048,3078,10.53,1,
104,79,154,9116.00,1647175777746,3079,10.59,1,
103,79,154,9119.00,1647175778288,3080,10.53,1,
103,78,157,9120.00,1647175778969,3080,10.53,1,
104,78,157,9122.00,1647175779633,3081,10.59,1,
104,79,157,9124.00,1647175780336,3081,10.59,1,
105,78,157,9126.00,1647175780992,3082,10.59,1,
104,78,157,9127.00,1647175781532,3083,10.59,1,
104,78,157,9130.00,1647175782224,3083,10.59,1,
104,78,157,9132.00,1647175782884,3084,10.59,1,
104,79,157,9133.00,1647175783415,3085,10.59,1,
104,79,156,9135.00,1647175784084,3085,10.59,1,
105,79,156,9137.00,1647175784768,3086,10.59,1,
105,79,156,9139.00,1647175785303,3087,10.59,1,
109,79,157,9141.00,1647175785966,3087,10.71,1,
108,80,157,9143.00,1647175786658,3088,10.71,1,
108,79,157,9144.00,1647175787200,3088,10.71,1,
106,79,157,9146.00,1647175788011,3089,10.65,1,
106,79,157,9149.00,1647175788551,3090,10.65,1,
106,79,157,9150.00,1647175789363,3090,10.65,1,
105,79,157,9152.00,1647175789898,3091,10.59,1,
104,80,157,9154.00,1647175790534,3092,10.59,1,
105,79,157,9156.00,1647175791250,3092,10.59,1,
105,79,157,9158.00,1647175791779,3093,10.59,1,
105,80,157,9160.00,1647175792436,3094,10.59,1,
108,79,157,9162.00,1647175793140,3094,10.71,1,
105,80,157,9163.00,1647175793672,3095,10.59,1,
106,79,156,9165.00,1647175794356,3095,10.65,1,
105,79,156,9167.00,1647175795034,3096,10.59,1,
104,79,156,9169.00,1647175795567,3097,10.59,1,
104,79,155,9171.00,1647175796261,3097,10.59,1,
104,79,155,9173.00,1647175796921,3098,10.59,1,
108,79,155,9175.00,1647175797459,3099,10.71,1,
106,79,153,9176.00,1647175798158,3099,10.65,1,
105,80,153,9179.00,1647175798814,3100,10.59,1,
102,80,153,9180.00,1647175799342,3101,10.53,1,
102,79,153,9182.00,1647175800006,3101,10.53,1,
101,80,153,9184.00,1647175800705,3102,10.47,1,
99,79,153,9185.00,1647175801234,3102,10.40,1,
101,79,155,9187.00,1647175802106,3103,10.47,1,
103,79,155,9191.00,1647175802864,3104,10.53,1,
108,79,155,9192.00,1647175803398,3105,10.71,1,
109,80,154,9194.00,1647175804200,3105,10.71,1,
109,80,154,9196.00,1647175804741,3106,10.71,1,
104,80,153,9198.00,1647175805442,3107,10.59,1,
102,80,153,9200.00,1647175806091,3107,10.53,1,
102,79,153,9202.00,1647175806628,3108,10.53,1,
102,78,151,9202.00,1647175807249,3108,10.53,1,
101,78,151,9205.00,1647175807984,3109,10.47,1,
101,78,151,9207.00,1647175808528,3110,10.47,1,
100,78,152,9209.00,1647175809214,3110,10.40,1,
102,78,152,9211.00,1647175809881,3111,10.53,1,
104,77,153,9213.00,1647175810598,3112,10.59,1,
104,77,153,9215.00,1647175811231,3112,10.59,1,
103,77,153,9216.00,1647175811773,3113,10.53,1,
103,76,153,9218.00,1647175812443,3114,10.53,1,
103,75,153,9220.00,1647175813128,3114,10.53,1,
103,75,153,9222.00,1647175813654,3115,10.53,1,
103,76,153,9224.00,1647175814464,3115,10.53,1,
99,78,153,9226.00,1647175815288,3116,10.40,1,
99,78,153,9229.00,1647175815815,3117,10.40,1,
100,77,154,9230.00,1647175816499,3118,10.40,1,
100,77,154,9232.00,1647175817171,3118,10.40,1,
100,77,154,9234.00,1647175817702,3119,10.40,1,
100,77,154,9235.00,1647175818381,3119,10.40,1,
101,76,154,9238.00,1647175819070,3120,10.47,1,
101,77,154,9239.00,1647175819593,3121,10.47,1,
101,77,154,9241.00,1647175820219,3121,10.47,1,
101,78,154,9243.00,1647175820948,3122,10.47,1,
101,79,154,9245.00,1647175821484,3123,10.47,1,
102,79,154,9246.00,1647175822168,3123,10.53,1,
101,79,154,9249.00,1647175822831,3124,10.47,1,
104,78,154,9250.00,1647175823465,3125,10.59,1,
105,77,154,9252.00,1647175824195,3125,10.59,1,
106,78,155,9254.00,1647175825142,3126,10.65,1,
105,79,155,9258.00,1647175825795,3127,10.59,1,
108,79,155,9259.00,1647175826336,3128,10.71,1,
108,78,157,9261.00,1647175826961,3128,10.71,1,
105,78,157,9263.00,1647175827687,3129,10.59,1,
105,77,157,9264.00,1647175828227,3129,10.59,1,
104,78,159,9266.00,1647175828919,3130,10.59,1,
105,78,159,9269.00,1647175829576,3131,10.59,1,
106,78,160,9270.00,1647175830193,3131,10.65,1,
108,78,160,9272.00,1647175830944,3132,10.71,1,
108,78,160,9274.00,1647175831473,3133,10.71,1,
106,79,160,9275.00,1647175832139,3133,10.65,1,
104,79,160,9278.00,1647175832828,3134,10.59,1,
104,78,160,9280.00,1647175833363,3135,10.59,1,
108,78,160,9281.00,1647175834056,3135,10.71,1,
108,79,160,9284.00,1647175834718,3136,10.71,1,
108,79,160,9285.00,1647175835258,3136,10.71,1,
106,79,159,9287.00,1647175835956,3137,10.65,1,
106,79,159,9289.00,1647175836615,3138,10.65,1,
109,79,159,9291.00,1647175837144,3138,10.71,1,
109,79,157,9292.00,1647175838030,3139,10.71,1,
110,79,157,9295.00,1647175838786,3140,10.78,1,
108,79,158,9298.00,1647175839473,3141,10.71,1,
108,79,158,9300.00,1647175840122,3141,10.71,1,
108,79,158,9301.00,1647175840653,3142,10.71,1,
106,79,160,9303.00,1647175841341,3142,10.65,1,
106,79,160,9305.00,1647175842014,3143,10.65,1,
105,79,159,9307.00,1647175843112,3144,10.59,1,
106,79,159,9310.00,1647175843631,3145,10.65,1,
106,77,159,9312.00,1647175844162,3145,10.65,1,
106,78,159,9313.00,1647175844703,3146,10.65,1,
108,79,158,9315.00,1647175845381,3146,10.71,1,
109,80,158,9318.00,1647175846066,3147,10.71,1,
108,81,158,9319.00,1647175846599,3148,10.71,1,
108,79,157,9321.00,1647175847304,3148,10.71,1,
106,79,157,9323.00,1647175847952,3149,10.65,1,
105,80,157,9324.00,1647175848485,3150,10.59,1,
108,79,158,9326.00,1647175849178,3150,10.71,1,
108,79,158,9329.00,1647175849837,3151,10.71,1,
109,80,159,9330.00,1647175850529,3152,10.71,1,
110,80,159,9332.00,1647175851192,3152,10.78,1,
110,80,159,9334.00,1647175851722,3153,10.78,1,
110,79,159,9335.00,1647175852398,3153,10.78,1,
108,79,159,9338.00,1647175853090,3154,10.71,1,
106,80,159,9340.00,1647175853612,3155,10.65,1,
106,81,158,9341.00,1647175854240,3155,10.65,1,
108,79,157,9344.00,1647175855330,3156,10.71,1,
108,79,157,9347.00,1647175856054,3157,10.71,1,
106,79,157,9349.00,1647175856585,3158,10.65,1,
106,80,157,9350.00,1647175857263,3158,10.65,1,
105,81,157,9352.00,1647175857941,3159,10.59,1,
105,80,157,9354.00,1647175858478,3160,10.59,1,
104,79,157,9355.00,1647175859168,3160,10.59,1,
105,79,157,9358.00,1647175859833,3161,10.59,1,
104,78,157,9360.00,1647175860367,3162,10.59,1,
104,78,159,9361.00,1647175861052,3162,10.59,1,
105,78,159,9363.00,1647175861722,3163,10.59,1,
106,78,159,9365.00,1647175862255,3163,10.65,1,
109,78,157,9367.00,1647175863131,3164,10.71,1,
105,78,157,9370.00,1647175863882,3165,10.59,1,
105,78,157,9372.00,1647175864414,3166,10.59,1,
105,77,159,9373.00,1647175865083,3166,10.59,1,
105,77,159,9375.00,1647175865765,3167,10.59,1,
103,78,159,9377.00,1647175866306,3168,10.53,1,
103,78,159,9379.00,1647175867001,3168,10.53,1,
104,78,159,9381.00,1647175867655,3169,10.59,1,
105,79,158,9383.00,1647175868355,3169,10.59,1,
104,79,158,9385.00,1647175869011,3170,10.59,1,
106,79,158,9387.00,1647175869547,3171,10.65,1,
108,79,158,9389.00,1647175870217,3171,10.71,1,
108,79,158,9390.00,1647175870902,3172,10.71,1,
108,79,157,9392.00,1647175871435,3173,10.71,1,
109,79,157,9394.00,1647175871976,3173,10.71,1,
108,78,157,9395.00,1647175872520,3174,10.71,1,
108,79,159,9397.00,1647175873192,3174,10.71,1,
103,79,159,9400.00,1647175873874,3175,10.53,1,
103,79,159,9401.00,1647175874409,3176,10.53,1,
103,78,160,9403.00,1647175875090,3176,10.53,1,
103,78,160,9405.00,1647175875757,3177,10.53,1,
103,78,160,9405.00,1647175876458,3177,10.53,1,
104,79,160,9409.00,1647175877110,3178,10.59,1,
104,80,160,9411.00,1647175877641,3179,10.59,1,
105,79,163,9412.00,1647175878339,3179,10.59,1,
103,79,163,9414.00,1647175879002,3180,10.53,1,
105,78,163,9416.00,1647175880134,3181,10.59,1,
108,78,163,9420.00,1647175880892,3182,10.71,1,
108,78,163,9422.00,1647175881418,3183,10.71,1,
104,77,161,9423.00,1647175882038,3183,10.59,1,
108,78,161,9425.00,1647175882780,3184,10.71,1,
108,78,161,9428.00,1647175883308,3185,10.71,1,
106,79,160,9429.00,1647175883938,3185,10.65,1,
105,79,160,9431.00,1647175884656,3186,10.59,1,
105,78,160,9433.00,1647175885203,3186,10.59,1,
106,78,159,9434.00,1647175885964,3187,10.65,1,
106,78,159,9437.00,1647175886563,3188,10.65,1,
109,78,159,9439.00,1647175887094,3188,10.71,1,
109,79,159,9440.00,1647175887630,3189,10.71,1,
109,80,159,9442.00,1647175888339,3189,10.71,1,
109,80,159,9444.00,1647175888990,3190,10.71,1,
111,80,159,9445.00,1647175889523,3191,10.78,1,
112,79,159,9448.00,1647175890207,3191,10.84,1,
111,79,159,9450.00,1647175890871,3192,10.78,1,
110,79,159,9451.00,1647175891408,3193,10.78,1,
110,78,159,9453.00,1647175892010,3193,10.78,1,
109,77,159,9455.00,1647175892769,3194,10.71,1,
105,77,159,9457.00,1647175893308,3195,10.59,1,
108,78,159,9459.00,1647175894013,3195,10.71,1,
109,79,159,9461.00,1647175894661,3196,10.71,1,
109,80,158,9463.00,1647175895364,3196,10.71,1,
110,80,158,9465.00,1647175896011,3197,10.78,1,
109,80,158,9467.00,1647175896547,3198,10.71,1,
109,81,157,9468.00,1647175897249,3198,10.71,1,
106,81,157,9471.00,1647175897903,3199,10.65,1,
103,81,157,9472.00,1647175898434,3200,10.53,1,
105,80,159,9474.00,1647175899135,3200,10.59,1,
106,80,159,9477.00,1647175899778,3201,10.65,1,
105,80,160,9478.00,1647175900462,3202,10.59,1,
